0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,3312,3313,0,0,0,0,0,3316,0,0,0,0,0,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426,3368,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,3587,3588,3589,3590,0,0,0,0,0,0,0
0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,3368,3372,0,0,0,0,0,0,0,0,0,0,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,3646,3647,3648,3649,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,3368,3426,3372,0,0,0,0,0,0,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,208,0,0,0,3313,3704,3705,3706,3707,3708,3311,3313,0,0,0,0,208
0,0,207,0,0,0,0,0,0,207,0,0,0,0,0,3307,3308,3312,3312,3312,3312,3312,3312,3312,3312,3306,0,0,0,0,0,0,0,0,0,0,0,0,3630,3631,3632,3633,0,0,0,0,0,0,0,3305,3368,3426,3426,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,3571,3572,3573,3574,0,0,0,0,0,0,0,0,0,3305,3426,3763,3764,3765,3766,3767,3370,3372,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,0,0,0,3307,3308,3366,3368,3368,3368,3368,3368,3368,3368,3368,3368,3368,3309,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316,3368,3368,3426,3426,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,3426,3426,3312,3312,3312,3312,3312,3426,3372,0,0,0,0,208
0,0,0,0,0,0,0,0,0,0,0,0,3305,3366,3368,3368,3426,3426,3426,3426,3426,3426,3426,3426,3426,3368,3368,3426,3306,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,3368,3426,3426,3426,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,3426,3426,3426,3426,3426,3426,3426,3426,3426,3372,0,0,0,0,0
